"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
158.00,1.00,1.01,6.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.26,3.24,0.00,-13.07,19.50,17.69
159.00,1.00,1.01,6.31,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.26,3.31,0.00,-13.82,19.50,17.67
160.00,1.00,1.02,6.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.27,3.39,0.00,-14.30,19.50,17.65
161.00,1.00,1.03,6.48,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.28,3.48,0.00,-14.80,19.50,17.63
162.00,1.00,1.04,6.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.29,3.56,0.00,-15.22,19.50,17.60
163.00,1.00,1.04,6.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.29,3.65,0.00,-15.56,19.50,17.58
164.00,1.00,1.05,6.73,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.30,3.73,0.00,-15.87,19.50,17.56
165.00,1.00,1.05,6.81,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.30,3.81,0.00,-16.22,19.50,17.53
166.00,1.00,1.06,6.88,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.31,3.88,0.00,-16.53,19.50,17.51
167.00,1.00,1.07,6.96,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.32,3.96,0.00,-16.81,19.50,17.49
168.00,1.00,1.07,7.03,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.32,4.03,0.00,-17.17,19.50,17.47
169.00,1.00,1.08,7.10,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,4.10,0.00,-17.43,19.50,17.45
170.00,1.00,1.08,7.16,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,4.16,0.00,-17.44,19.50,17.43
171.00,1.00,1.09,7.20,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.34,4.20,0.00,-17.31,19.50,17.42
