"heat_source","hour","heat_supply","heat_drain"
"airconditioning",4776.00,0.00,1.42
"airconditioning",4777.00,0.00,1.62
"airconditioning",4778.00,0.00,1.85
"airconditioning",4779.00,0.00,2.38
"airconditioning",4780.00,0.00,2.50
"airconditioning",4781.00,0.00,2.50
"airconditioning",4782.00,0.00,2.50
"airconditioning",4783.00,0.00,2.50
"airconditioning",4784.00,0.00,2.50
"airconditioning",4785.00,0.00,2.50
"airconditioning",4786.00,0.00,2.50
"airconditioning",4787.00,0.00,2.20
"airconditioning",4788.00,0.00,1.77
"airconditioning",4789.00,0.00,1.49
"airconditioning",4790.00,0.00,1.36
"airconditioning",4791.00,0.00,1.26
"airconditioning",4792.00,0.00,1.17
"airconditioning",4793.00,0.00,1.09
"airconditioning",4794.00,0.00,1.02
"airconditioning",4795.00,0.00,0.97
"airconditioning",4796.00,0.00,0.92
"airconditioning",4797.00,0.00,0.90
"airconditioning",4798.00,0.00,1.01
"airconditioning",4799.00,0.00,1.27
"airconditioning",4800.00,0.00,1.71
"airconditioning",4801.00,0.00,2.00
"airconditioning",4802.00,0.00,2.43
"airconditioning",4803.00,0.00,2.50
"airconditioning",4804.00,0.00,2.50
"airconditioning",4805.00,0.00,2.50
"airconditioning",4806.00,0.00,2.50
"airconditioning",4807.00,0.00,2.50
"airconditioning",4808.00,0.00,2.50
"airconditioning",4809.00,0.00,2.28
"airconditioning",4810.00,0.00,2.13
"airconditioning",4811.00,0.00,2.01
"airconditioning",4812.00,0.00,1.90
"airconditioning",4813.00,0.00,1.75
"airconditioning",4814.00,0.00,1.72
"airconditioning",4815.00,0.00,1.70
"airconditioning",4816.00,0.00,1.68
"airconditioning",4817.00,0.00,1.67
"airconditioning",4818.00,0.00,1.68
"airconditioning",4819.00,0.00,1.69
"airconditioning",4820.00,0.00,1.70
"airconditioning",4821.00,0.00,1.72
"airconditioning",4822.00,0.00,1.80
"airconditioning",4823.00,0.00,2.03
"airconditioning",4824.00,0.00,2.50
"airconditioning",4825.00,0.00,2.50
"airconditioning",4826.00,0.00,2.50
"airconditioning",4827.00,0.00,2.50
"airconditioning",4828.00,0.00,2.50
"airconditioning",4829.00,0.00,2.50
"airconditioning",4830.00,0.00,2.50
"airconditioning",4831.00,0.00,2.50
"airconditioning",4832.00,0.00,2.50
"airconditioning",4833.00,0.00,2.50
"airconditioning",4834.00,0.00,2.50
"airconditioning",4835.00,0.00,2.50
"airconditioning",4836.00,0.00,2.35
"airconditioning",4837.00,0.00,1.98
"airconditioning",4838.00,0.00,1.81
"airconditioning",4839.00,0.00,1.65
"airconditioning",4840.00,0.00,1.50
"airconditioning",4841.00,0.00,1.37
"airconditioning",4842.00,0.00,1.26
"airconditioning",4843.00,0.00,1.16
"airconditioning",4844.00,0.00,1.07
"airconditioning",4845.00,0.00,1.02
"airconditioning",4846.00,0.00,1.11
"airconditioning",4847.00,0.00,1.31
"airconditioning",4848.00,0.00,1.56
"airconditioning",4849.00,0.00,1.93
"airconditioning",4850.00,0.00,2.32
"airconditioning",4851.00,0.00,2.50
"airconditioning",4852.00,0.00,2.50
"airconditioning",4853.00,0.00,2.50
"airconditioning",4854.00,0.00,2.50
"airconditioning",4855.00,0.00,2.50
"airconditioning",4856.00,0.00,2.50
"airconditioning",4857.00,0.00,2.50
"airconditioning",4858.00,0.00,2.50
"airconditioning",4859.00,0.00,2.11
"airconditioning",4860.00,0.00,1.77
"airconditioning",4861.00,0.00,1.55
"airconditioning",4862.00,0.00,1.45
"airconditioning",4863.00,0.00,1.35
"airconditioning",4864.00,0.00,1.25
"airconditioning",4865.00,0.00,1.13
"airconditioning",4866.00,0.00,1.01
"airconditioning",4867.00,0.00,0.88
"airconditioning",4868.00,0.00,0.76
"airconditioning",4869.00,0.00,0.68
"airconditioning",4870.00,0.00,0.84
"airconditioning",4871.00,0.00,1.08
"airconditioning",4872.00,0.00,1.26
"airconditioning",4873.00,0.00,1.37
"airconditioning",4874.00,0.00,1.58
"airconditioning",4875.00,0.00,2.11
"airconditioning",4876.00,0.00,2.36
"airconditioning",4877.00,0.00,2.04
"airconditioning",4878.00,0.00,1.68
"airconditioning",4879.00,0.00,1.63
"airconditioning",4880.00,0.00,1.80
"airconditioning",4881.00,0.00,1.90
"airconditioning",4882.00,0.00,1.83
"airconditioning",4883.00,0.00,1.72
"airconditioning",4884.00,0.00,1.48
"airconditioning",4885.00,0.00,1.31
"airconditioning",4886.00,0.00,1.30
"airconditioning",4887.00,0.00,1.28
"airconditioning",4888.00,0.00,1.25
"airconditioning",4889.00,0.00,1.19
"airconditioning",4890.00,0.00,1.12
"airconditioning",4891.00,0.00,1.04
"airconditioning",4892.00,0.00,0.98
"airconditioning",4893.00,0.00,0.94
"airconditioning",4894.00,0.00,1.11
"airconditioning",4895.00,0.00,1.47
"airconditioning",4896.00,0.00,1.90
"airconditioning",4897.00,0.00,2.20
"airconditioning",4898.00,0.00,2.39
"airconditioning",4899.00,0.00,2.50
"airconditioning",4900.00,0.00,2.50
"airconditioning",4901.00,0.00,2.50
"airconditioning",4902.00,0.00,2.50
"airconditioning",4903.00,0.00,2.50
"airconditioning",4904.00,0.00,2.50
"airconditioning",4905.00,0.00,2.44
"airconditioning",4906.00,0.00,2.27
"airconditioning",4907.00,0.00,1.89
"airconditioning",4908.00,0.00,1.48
"airconditioning",4909.00,0.00,1.17
"airconditioning",4910.00,0.00,1.03
"airconditioning",4911.00,0.00,0.91
"airconditioning",4912.00,0.00,0.80
"airconditioning",4913.00,0.00,0.71
"airconditioning",4914.00,0.00,0.65
"airconditioning",4915.00,0.00,0.61
"airconditioning",4916.00,0.00,0.57
"airconditioning",4917.00,0.00,0.54
"airconditioning",4918.00,0.00,0.57
"airconditioning",4919.00,0.00,0.66
"airconditioning",4920.00,0.00,0.92
"airconditioning",4921.00,0.00,1.40
"airconditioning",4922.00,0.00,2.05
"airconditioning",4923.00,0.00,2.37
"airconditioning",4924.00,0.00,2.40
"airconditioning",4925.00,0.00,2.50
"airconditioning",4926.00,0.00,2.50
"airconditioning",4927.00,0.00,2.50
"airconditioning",4928.00,0.00,2.50
"airconditioning",4929.00,0.00,2.50
"airconditioning",4930.00,0.00,2.50
"airconditioning",4931.00,0.00,2.44
"airconditioning",4932.00,0.00,2.16
"airconditioning",4933.00,0.00,1.91
"airconditioning",4934.00,0.00,1.85
"airconditioning",4935.00,0.00,1.81
"airconditioning",4936.00,0.00,1.79
"airconditioning",4937.00,0.00,1.77
"airconditioning",4938.00,0.00,1.76
"airconditioning",4939.00,0.00,1.74
"airconditioning",4940.00,0.00,1.70
"airconditioning",4941.00,0.00,1.65
"airconditioning",4942.00,0.00,1.80
"airconditioning",4943.00,0.00,2.21
"airconditioning",4944.00,0.00,2.50
"airconditioning",4945.00,0.00,2.50
"airconditioning",4946.00,0.00,2.50
"airconditioning",4947.00,0.00,2.50
"airconditioning",4948.00,0.00,2.50
"airconditioning",4949.00,0.00,2.50
"airconditioning",4950.00,0.00,2.50
"airconditioning",4951.00,0.00,2.50
"airconditioning",4952.00,0.00,2.50
"airconditioning",4953.00,0.00,2.50
"airconditioning",4954.00,0.00,2.50
"airconditioning",4955.00,0.00,2.50
"airconditioning",4956.00,0.00,2.06
"airconditioning",4957.00,0.00,1.77
"airconditioning",4958.00,0.00,1.63
"airconditioning",4959.00,0.00,1.49
"airconditioning",4960.00,0.00,1.35
"airconditioning",4961.00,0.00,1.20
"airconditioning",4962.00,0.00,1.07
"airconditioning",4963.00,0.00,0.94
"airconditioning",4964.00,0.00,0.83
"airconditioning",4965.00,0.00,0.75
"airconditioning",4966.00,0.00,0.88
"airconditioning",4967.00,0.00,1.20
"airconditioning",4968.00,0.00,1.58
"airconditioning",4969.00,0.00,1.87
"airconditioning",4970.00,0.00,2.18
"airconditioning",4971.00,0.00,2.43
"airconditioning",4972.00,0.00,2.50
"airconditioning",4973.00,0.00,2.50
"airconditioning",4974.00,0.00,2.50
"airconditioning",4975.00,0.00,2.46
"airconditioning",4976.00,0.00,2.30
"airconditioning",4977.00,0.00,2.03
"airconditioning",4978.00,0.00,1.85
"airconditioning",4979.00,0.00,1.66
"airconditioning",4980.00,0.00,1.34
"airconditioning",4981.00,0.00,1.09
"airconditioning",4982.00,0.00,1.00
"airconditioning",4983.00,0.00,0.91
"airconditioning",4984.00,0.00,0.82
"airconditioning",4985.00,0.00,0.74
"airconditioning",4986.00,0.00,0.68
"airconditioning",4987.00,0.00,0.63
"airconditioning",4988.00,0.00,0.59
"airconditioning",4989.00,0.00,0.58
"airconditioning",4990.00,0.00,0.74
"airconditioning",4991.00,0.00,1.00
"airconditioning",4992.00,0.00,1.20
"airconditioning",4993.00,0.00,1.63
"airconditioning",4994.00,0.00,2.10
"airconditioning",4995.00,0.00,2.50
"airconditioning",4996.00,0.00,2.50
"airconditioning",4997.00,0.00,2.41
"airconditioning",4998.00,0.00,2.50
"airconditioning",4999.00,0.00,2.50
"airconditioning",5000.00,0.00,2.50
"airconditioning",5001.00,0.00,2.40
"airconditioning",5002.00,0.00,2.00
"airconditioning",5003.00,0.00,1.80
"airconditioning",5004.00,0.00,1.64
"airconditioning",5005.00,0.00,1.51
"airconditioning",5006.00,0.00,1.44
"airconditioning",5007.00,0.00,1.38
"airconditioning",5008.00,0.00,1.33
"airconditioning",5009.00,0.00,1.29
"airconditioning",5010.00,0.00,1.24
"airconditioning",5011.00,0.00,1.21
"airconditioning",5012.00,0.00,1.18
"airconditioning",5013.00,0.00,1.17
"airconditioning",5014.00,0.00,1.28
"airconditioning",5015.00,0.00,1.66
"airconditioning",5016.00,0.00,2.22
"airconditioning",5017.00,0.00,2.50
"airconditioning",5018.00,0.00,2.50
"airconditioning",5019.00,0.00,2.50
"airconditioning",5020.00,0.00,2.50
"airconditioning",5021.00,0.00,2.50
"airconditioning",5022.00,0.00,2.50
"airconditioning",5023.00,0.00,2.50
"airconditioning",5024.00,0.00,2.50
"airconditioning",5025.00,0.00,2.50
"airconditioning",5026.00,0.00,2.50
"airconditioning",5027.00,0.00,2.09
"airconditioning",5028.00,0.00,1.80
"airconditioning",5029.00,0.00,1.64
"airconditioning",5030.00,0.00,1.53
"airconditioning",5031.00,0.00,1.42
"airconditioning",5032.00,0.00,1.32
"airconditioning",5033.00,0.00,1.25
"airconditioning",5034.00,0.00,1.18
"airconditioning",5035.00,0.00,1.14
"airconditioning",5036.00,0.00,1.11
"airconditioning",5037.00,0.00,1.08
"airconditioning",5038.00,0.00,1.10
"airconditioning",5039.00,0.00,1.18
"airconditioning",5040.00,0.00,1.45
"airconditioning",5041.00,0.00,2.13
"airconditioning",5042.00,0.00,2.50
"airconditioning",5043.00,0.00,2.50
"airconditioning",5044.00,0.00,2.50
"airconditioning",5045.00,0.00,2.50
"airconditioning",5046.00,0.00,2.50
"airconditioning",5047.00,0.00,2.50
"airconditioning",5048.00,0.00,2.50
"airconditioning",5049.00,0.00,2.49
"airconditioning",5050.00,0.00,2.12
"airconditioning",5051.00,0.00,1.71
"airconditioning",5052.00,0.00,1.47
"airconditioning",5053.00,0.00,1.29
"airconditioning",5054.00,0.00,1.18
"airconditioning",5055.00,0.00,1.07
"airconditioning",5056.00,0.00,0.98
"airconditioning",5057.00,0.00,0.89
"airconditioning",5058.00,0.00,0.83
"airconditioning",5059.00,0.00,0.79
"airconditioning",5060.00,0.00,0.75
"airconditioning",5061.00,0.00,0.73
"airconditioning",5062.00,0.00,0.79
"airconditioning",5063.00,0.00,1.01
"airconditioning",5064.00,0.00,1.32
"airconditioning",5065.00,0.00,1.55
"airconditioning",5066.00,0.00,1.89
"airconditioning",5067.00,0.00,2.05
"airconditioning",5068.00,0.00,2.07
"airconditioning",5069.00,0.00,2.06
"airconditioning",5070.00,0.00,1.97
"airconditioning",5071.00,0.00,1.98
"airconditioning",5072.00,0.00,2.07
"airconditioning",5073.00,0.00,2.01
"airconditioning",5074.00,0.00,1.64
"airconditioning",5075.00,0.00,1.30
"airconditioning",5076.00,0.00,1.11
"airconditioning",5077.00,0.00,0.94
"airconditioning",5078.00,0.00,0.83
"airconditioning",5079.00,0.00,0.73
"airconditioning",5080.00,0.00,0.64
"airconditioning",5081.00,0.00,0.56
"airconditioning",5082.00,0.00,0.49
"airconditioning",5083.00,0.00,0.43
"airconditioning",5084.00,0.00,0.37
"airconditioning",5085.00,0.00,0.32
"airconditioning",5086.00,0.00,0.47
"airconditioning",5087.00,0.00,0.87
"airconditioning",5088.00,0.00,1.33
"airconditioning",5089.00,0.00,1.79
"airconditioning",5090.00,0.00,2.22
"airconditioning",5091.00,0.00,2.44
"airconditioning",5092.00,0.00,2.49
"airconditioning",5093.00,0.00,2.45
"airconditioning",5094.00,0.00,2.42
"airconditioning",5095.00,0.00,2.24
"airconditioning",5096.00,0.00,2.08
"airconditioning",5097.00,0.00,1.98
"airconditioning",5098.00,0.00,1.88
"airconditioning",5099.00,0.00,1.60
"airconditioning",5100.00,0.00,1.26
"airconditioning",5101.00,0.00,1.05
"airconditioning",5102.00,0.00,0.95
"airconditioning",5103.00,0.00,0.86
"airconditioning",5104.00,0.00,0.77
"airconditioning",5105.00,0.00,0.68
"airconditioning",5106.00,0.00,0.61
"airconditioning",5107.00,0.00,0.55
"airconditioning",5108.00,0.00,0.50
"airconditioning",5109.00,0.00,0.45
"airconditioning",5110.00,0.00,0.50
"airconditioning",5111.00,0.00,0.68
"airconditioning",5112.00,0.00,0.96
"airconditioning",5113.00,0.00,1.36
"airconditioning",5114.00,0.00,1.77
"airconditioning",5115.00,0.00,2.13
"airconditioning",5116.00,0.00,2.40
"airconditioning",5117.00,0.00,2.46
"airconditioning",5118.00,0.00,2.50
"airconditioning",5119.00,0.00,2.50
"airconditioning",5120.00,0.00,2.48
"airconditioning",5121.00,0.00,2.15
"airconditioning",5122.00,0.00,1.80
"airconditioning",5123.00,0.00,1.60
"airconditioning",5124.00,0.00,1.41
"airconditioning",5125.00,0.00,1.30
"airconditioning",5126.00,0.00,1.23
"airconditioning",5127.00,0.00,1.14
"airconditioning",5128.00,0.00,1.02
"airconditioning",5129.00,0.00,0.91
"airconditioning",5130.00,0.00,0.81
"airconditioning",5131.00,0.00,0.72
"airconditioning",5132.00,0.00,0.66
"airconditioning",5133.00,0.00,0.61
"airconditioning",5134.00,0.00,0.64
"airconditioning",5135.00,0.00,0.84
"airconditioning",5136.00,0.00,1.37
"airconditioning",5137.00,0.00,2.09
"airconditioning",5138.00,0.00,2.50
"airconditioning",5139.00,0.00,2.50
"airconditioning",5140.00,0.00,2.50
"airconditioning",5141.00,0.00,2.50
"airconditioning",5142.00,0.00,2.50
"airconditioning",5143.00,0.00,2.50
"airconditioning",5144.00,0.00,2.50
"airconditioning",5145.00,0.00,2.50
"airconditioning",5146.00,0.00,2.50
"airconditioning",5147.00,0.00,1.94
"airconditioning",5148.00,0.00,1.73
"airconditioning",5149.00,0.00,1.58
"airconditioning",5150.00,0.00,1.43
"airconditioning",5151.00,0.00,1.26
"airconditioning",5152.00,0.00,1.09
"airconditioning",5153.00,0.00,0.97
"airconditioning",5154.00,0.00,0.90
"airconditioning",5155.00,0.00,0.90
"airconditioning",5156.00,0.00,0.92
"airconditioning",5157.00,0.00,0.97
"airconditioning",5158.00,0.00,1.17
"airconditioning",5159.00,0.00,1.66
"airconditioning",5160.00,0.00,2.25
"airconditioning",5161.00,0.00,2.50
"airconditioning",5162.00,0.00,2.50
"airconditioning",5163.00,0.00,2.50
"airconditioning",5164.00,0.00,2.50
"airconditioning",5165.00,0.00,2.50
"airconditioning",5166.00,0.00,2.50
"airconditioning",5167.00,0.00,2.50
"airconditioning",5168.00,0.00,2.50
"airconditioning",5169.00,0.00,2.50
"airconditioning",5170.00,0.00,2.50
"airconditioning",5171.00,0.00,2.50
"airconditioning",5172.00,0.00,2.35
"airconditioning",5173.00,0.00,2.22
"airconditioning",5174.00,0.00,2.14
"airconditioning",5175.00,0.00,2.05
"airconditioning",5176.00,0.00,1.95
"airconditioning",5177.00,0.00,1.87
"airconditioning",5178.00,0.00,1.78
"airconditioning",5179.00,0.00,1.71
"airconditioning",5180.00,0.00,1.64
"airconditioning",5181.00,0.00,1.57
"airconditioning",5182.00,0.00,1.60
"airconditioning",5183.00,0.00,1.85
"airconditioning",5184.00,0.00,2.23
"airconditioning",5185.00,0.00,2.50
"airconditioning",5186.00,0.00,2.50
"airconditioning",5187.00,0.00,2.50
"airconditioning",5188.00,0.00,2.50
"airconditioning",5189.00,0.00,2.50
"airconditioning",5190.00,0.00,2.50
"airconditioning",5191.00,0.00,2.50
"airconditioning",5192.00,0.00,2.50
"airconditioning",5193.00,0.00,2.50
"airconditioning",5194.00,0.00,2.50
"airconditioning",5195.00,0.00,2.50
"airconditioning",5196.00,0.00,2.50
"airconditioning",5197.00,0.00,2.50
"airconditioning",5198.00,0.00,2.44
"airconditioning",5199.00,0.00,2.27
"airconditioning",5200.00,0.00,2.11
"airconditioning",5201.00,0.00,1.97
"airconditioning",5202.00,0.00,1.84
"airconditioning",5203.00,0.00,1.73
"airconditioning",5204.00,0.00,1.63
"airconditioning",5205.00,0.00,1.54
"airconditioning",5206.00,0.00,1.63
"airconditioning",5207.00,0.00,2.04
"airconditioning",5208.00,0.00,2.50
"airconditioning",5209.00,0.00,2.50
"airconditioning",5210.00,0.00,2.50
"airconditioning",5211.00,0.00,2.50
"airconditioning",5212.00,0.00,2.50
"airconditioning",5213.00,0.00,2.50
"airconditioning",5214.00,0.00,2.50
"airconditioning",5215.00,0.00,2.50
"airconditioning",5216.00,0.00,2.50
"airconditioning",5217.00,0.00,2.50
"airconditioning",5218.00,0.00,2.50
"airconditioning",5219.00,0.00,2.50
"airconditioning",5220.00,0.00,2.50
"airconditioning",5221.00,0.00,2.50
"airconditioning",5222.00,0.00,2.50
"airconditioning",5223.00,0.00,2.47
"airconditioning",5224.00,0.00,2.28
"airconditioning",5225.00,0.00,2.11
"airconditioning",5226.00,0.00,1.95
"airconditioning",5227.00,0.00,1.81
"airconditioning",5228.00,0.00,1.68
"airconditioning",5229.00,0.00,1.58
"airconditioning",5230.00,0.00,1.65
"airconditioning",5231.00,0.00,2.05
"airconditioning",5232.00,0.00,2.50
"airconditioning",5233.00,0.00,2.50
"airconditioning",5234.00,0.00,2.50
"airconditioning",5235.00,0.00,2.50
"airconditioning",5236.00,0.00,2.50
"airconditioning",5237.00,0.00,2.50
"airconditioning",5238.00,0.00,2.50
"airconditioning",5239.00,0.00,2.50
"airconditioning",5240.00,0.00,2.50
"airconditioning",5241.00,0.00,2.50
"airconditioning",5242.00,0.00,2.50
"airconditioning",5243.00,0.00,2.50
"airconditioning",5244.00,0.00,2.50
"airconditioning",5245.00,0.00,2.50
"airconditioning",5246.00,0.00,2.50
"airconditioning",5247.00,0.00,2.30
"airconditioning",5248.00,0.00,2.10
"airconditioning",5249.00,0.00,1.92
"airconditioning",5250.00,0.00,1.76
"airconditioning",5251.00,0.00,1.60
"airconditioning",5252.00,0.00,1.46
"airconditioning",5253.00,0.00,1.34
"airconditioning",5254.00,0.00,1.38
"airconditioning",5255.00,0.00,1.70
"airconditioning",5256.00,0.00,2.17
"airconditioning",5257.00,0.00,2.50
"airconditioning",5258.00,0.00,2.50
"airconditioning",5259.00,0.00,2.50
"airconditioning",5260.00,0.00,2.50
"airconditioning",5261.00,0.00,2.50
"airconditioning",5262.00,0.00,2.50
"airconditioning",5263.00,0.00,2.50
"airconditioning",5264.00,0.00,2.50
"airconditioning",5265.00,0.00,2.50
"airconditioning",5266.00,0.00,2.28
"airconditioning",5267.00,0.00,1.98
"airconditioning",5268.00,0.00,1.68
"airconditioning",5269.00,0.00,1.49
"airconditioning",5270.00,0.00,1.37
"airconditioning",5271.00,0.00,1.25
"airconditioning",5272.00,0.00,1.12
"airconditioning",5273.00,0.00,1.00
"airconditioning",5274.00,0.00,0.88
"airconditioning",5275.00,0.00,0.78
"airconditioning",5276.00,0.00,0.70
"airconditioning",5277.00,0.00,0.63
"airconditioning",5278.00,0.00,0.68
"airconditioning",5279.00,0.00,0.89
"airconditioning",5280.00,0.00,1.15
"airconditioning",5281.00,0.00,1.59
"airconditioning",5282.00,0.00,2.12
"airconditioning",5283.00,0.00,2.37
"airconditioning",5284.00,0.00,2.50
"airconditioning",5285.00,0.00,2.50
"airconditioning",5286.00,0.00,2.50
"airconditioning",5287.00,0.00,2.50
"airconditioning",5288.00,0.00,2.50
"airconditioning",5289.00,0.00,2.43
"airconditioning",5290.00,0.00,2.26
"airconditioning",5291.00,0.00,1.94
"airconditioning",5292.00,0.00,1.72
"airconditioning",5293.00,0.00,1.61
"airconditioning",5294.00,0.00,1.54
"airconditioning",5295.00,0.00,1.47
"airconditioning",5296.00,0.00,1.41
"airconditioning",5297.00,0.00,1.35
"airconditioning",5298.00,0.00,1.29
"airconditioning",5299.00,0.00,1.24
"airconditioning",5300.00,0.00,1.18
"airconditioning",5301.00,0.00,1.13
"airconditioning",5302.00,0.00,1.13
"airconditioning",5303.00,0.00,1.29
"airconditioning",5304.00,0.00,1.64
"airconditioning",5305.00,0.00,2.24
"airconditioning",5306.00,0.00,2.50
"airconditioning",5307.00,0.00,2.50
"airconditioning",5308.00,0.00,2.50
"airconditioning",5309.00,0.00,2.50
"airconditioning",5310.00,0.00,2.50
"airconditioning",5311.00,0.00,2.14
"airconditioning",5312.00,0.00,1.85
"airconditioning",5313.00,0.00,1.74
"airconditioning",5314.00,0.00,1.61
"airconditioning",5315.00,0.00,1.41
"airconditioning",5316.00,0.00,1.20
"airconditioning",5317.00,0.00,1.10
"airconditioning",5318.00,0.00,1.03
"airconditioning",5319.00,0.00,0.97
"airconditioning",5320.00,0.00,0.90
"airconditioning",5321.00,0.00,0.83
"airconditioning",5322.00,0.00,0.76
"airconditioning",5323.00,0.00,0.69
"airconditioning",5324.00,0.00,0.62
"airconditioning",5325.00,0.00,0.56
"airconditioning",5326.00,0.00,0.59
"airconditioning",5327.00,0.00,0.83
